id,balls_per_over,team,team_1,gender,season,date,event,match_number,venue,city,toss_winner,toss_decision,player_of_match,umpire,umpire_2,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,Column1
1299585,6,Ireland,United Arab Emirates,male,2021/22,24-02-22,ICC Men's T20 World Cup Qualifier A,,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,bat,Waseem Muhammad,AT Holdstock,Rahul Asher,Vinod Babu,,Muhammad Javed,United Arab Emirates,,7,2.2.0
1299592,6,United Arab Emirates,Ireland,male,2021/22,13-02-22,Oman Quadrangular T20I Series,4,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,Rohan Mustafa,Akbar Ali,Rahul Asher,Vinod Babu,,Muhammad Javed,United Arab Emirates,13,,2.2.0
1299593,6,Oman,Nepal,male,2021/22,11-02-22,Oman Quadrangular T20I Series,1,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,DS Airee,Akbar Ali,Rahul Asher,Vinod Babu,,Muhammad Javed,Nepal,,6,2.2.0
1299594,6,Oman,Ireland,male,2021/22,12-02-22,Oman Quadrangular T20I Series,3,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Ireland,field,A Balbirnie,Rahul Asher,Vinod Babu,Akbar Ali,,Muhammad Javed,Ireland,,9,2.2.0
1299595,6,United Arab Emirates,Oman,male,2021/22,14-02-22,Oman Quadrangular T20I Series,5,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,field,Aamir Kaleem,Akbar Ali,Vinod Babu,Rahul Asher,,Muhammad Javed,Oman,,7,2.2.0
1299596,6,Ireland,Nepal,male,2021/22,14-02-22,Oman Quadrangular T20I Series,6,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,DS Airee,Akbar Ali,Vinod Babu,Rahul Asher,,Muhammad Javed,Ireland,16,,2.2.0
1299638,6,United Arab Emirates,Nepal,male,2021/22,12-02-22,Oman Quadrangular T20I Series,2,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Nepal,field,Chirag Suri,Rahul Asher,Vinod Babu,Akbar Ali,,Muhammad Javed,United Arab Emirates,25,,2.2.0
1299832,6,Bangladesh,Afghanistan,male,2021/22,03-03-22,Afghanistan tour of Bangladesh,1,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Nasum Ahmed,Masudur Rahman,Tanvir Ahmed,Morshed Ali Khan,Gazi Sohel,Akhtar Ahmad,Bangladesh,61,,2.2.0
1299833,6,Bangladesh,Afghanistan,male,2021/22,05-03-22,Afghanistan tour of Bangladesh,2,"Shere Bangla National Stadium, Mirpur",Dhaka,Bangladesh,bat,Azmatullah Omarzai,Gazi Sohel,Masudur Rahman,Morshed Ali Khan,Tanvir Ahmed,Akhtar Ahmad,Afghanistan,,8,2.2.0
1303307,6,Ireland,India,male,2022,26-06-22,India tour of Ireland,1,"The Village, Malahide, Dublin",Dublin,India,field,YS Chahal,M Hawthorne,PA Reynolds,Jareth McCready,R Black,K Gallagher,India,,7,2.2.0
1303308,6,India,Ireland,male,2022,28-06-22,India tour of Ireland,2,"The Village, Malahide, Dublin",Dublin,India,bat,DJ Hooda,Jareth McCready,R Black,M Hawthorne,PA Reynolds,K Gallagher,India,4,,2.2.0
1303312,6,New Zealand,Ireland,male,2022,18-07-22,New Zealand tour of Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,GD Phillips,PA Reynolds,R Black,AJ Neill,AG Wharf,K Gallagher,New Zealand,31,,2.2.0
1303313,6,New Zealand,Ireland,male,2022,20-07-22,New Zealand tour of Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,D Cleaver,AG Wharf,PA Reynolds,AJ Neill,R Black,K Gallagher,New Zealand,88,,2.2.0
1303314,6,Ireland,New Zealand,male,2022,22-07-22,New Zealand tour of Ireland,3,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,bat,GD Phillips,AG Wharf,R Black,AJ Neill,PA Reynolds,G McCrea,New Zealand,,6,2.2.0
1303315,6,South Africa,Ireland,male,2022,03-08-22,South Africa tour of England,1,"County Ground, Bristol",Bristol,South Africa,bat,RR Hendricks,MJ Saggers,R Black,M Burns,PA Reynolds,Phil Whitticase,South Africa,21,,2.2.0
1303316,6,South Africa,Ireland,male,2022,05-08-22,South Africa tour of England,2,"County Ground, Bristol",Bristol,Ireland,field,WD Parnell,M Burns,PA Reynolds,R Black,MJ Saggers,Phil Whitticase,South Africa,44,,2.2.0
1305498,6,Nepal,Papua New Guinea,male,2021/22,28-03-22,Nepal Tri-Nation T20I Series,1,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,S Lamichhane,BB Pradhan,VK Jha,DN Subedi,,WC Labrooy,Nepal,15,,2.2.0
1305499,6,Malaysia,Papua New Guinea,male,2021/22,29-03-22,Nepal Tri-Nation T20I Series,2,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,bat,S Muniandy,DN Subedi,VK Jha,BB Pradhan,,WC Labrooy,Malaysia,8,,2.2.0
1305500,6,Malaysia,Nepal,male,2021/22,30-03-22,Nepal Tri-Nation T20I Series,3,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,bat,Aasif Sheikh,BB Pradhan,DN Subedi,VK Jha,,WC Labrooy,Nepal,,6,2.2.0
1305501,6,Nepal,Papua New Guinea,male,2021/22,31-03-22,Nepal Tri-Nation T20I Series,4,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,Karan KC,BB Pradhan,VK Jha,DN Subedi,,WC Labrooy,Nepal,37,,2.2.0
1305502,6,Malaysia,Papua New Guinea,male,2021/22,01-04-22,Nepal Tri-Nation T20I Series,5,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,TP Ura,DN Subedi,VK Jha,BB Pradhan,,WC Labrooy,Papua New Guinea,,8,2.2.0
1305503,6,Nepal,Malaysia,male,2021/22,02-04-22,Nepal Tri-Nation T20I Series,6,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Malaysia,field,DS Airee,BB Pradhan,DN Subedi,VK Jha,,WC Labrooy,Nepal,85,,2.2.0
1305504,6,Nepal,Papua New Guinea,male,2021/22,04-04-22,Nepal Tri-Nation T20I Series,,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,Papua New Guinea,field,DS Airee,BB Pradhan,VK Jha,DN Subedi,,WC Labrooy,Nepal,50,,2.2.0
1307159,6,Afghanistan,Ireland,male,2022,09-08-22,Afghanistan tour of Ireland,1,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Afghanistan,bat,A Balbirnie,PA Reynolds,R Black,M Hawthorne,,G McCrea,Ireland,,7,2.2.0
1307160,6,Afghanistan,Ireland,male,2022,11-08-22,Afghanistan tour of Ireland,2,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Afghanistan,bat,J Little,Jareth McCready,PA Reynolds,R Black,,G McCrea,Ireland,,5,2.2.0
1307161,6,Afghanistan,Ireland,male,2022,12-08-22,Afghanistan tour of Ireland,3,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,Rahmanullah Gurbaz,M Hawthorne,R Black,PA Reynolds,,G McCrea,Afghanistan,22,,2.2.0
1307162,6,Afghanistan,Ireland,male,2022,15-08-22,Afghanistan tour of Ireland,4,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,Rashid Khan,M Hawthorne,PA Reynolds,Jareth McCready,,G McCrea,Afghanistan,27,,2.2.0
1307163,6,Afghanistan,Ireland,male,2022,17-08-22,Afghanistan tour of Ireland,5,"Civil Service Cricket Club, Stormont, Belfast",Belfast,Ireland,field,MR Adair,Jareth McCready,R Black,M Hawthorne,,G McCrea,Ireland,,7,2.2.0
1307293,6,Sri Lanka,Australia,male,2022,07-06-22,Australia tour of Sri Lanka,1,"R Premadasa Stadium, Colombo",Colombo,Australia,field,JR Hazlewood,HDPK Dharmasena,LE Hannibal,RMPJ Rambukwella,RSA Palliyaguruge,RS Madugalle,Australia,,10,2.2.0
1307294,6,Sri Lanka,Australia,male,2022,08-06-22,Australia tour of Sri Lanka,2,"R Premadasa Stadium, Colombo",Colombo,Australia,field,MS Wade,HDPK Dharmasena,RMPJ Rambukwella,RSA Palliyaguruge,LE Hannibal,RS Madugalle,Australia,,3,2.2.0
1307295,6,Australia,Sri Lanka,male,2022,11-06-22,Australia tour of Sri Lanka,3,Pallekele International Cricket Stadium,Kandy,Australia,bat,MD Shanaka,HDPK Dharmasena,RR Wimalasiri,LE Hannibal,RSA Palliyaguruge,RS Madugalle,Sri Lanka,,4,2.2.0
1307477,6,New Zealand,Scotland,male,2022,27-07-22,New Zealand tour of Scotland,1,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,Scotland,field,FH Allen,DA Haggo,Ryan Milne,,DH Mclean,Wayne Noon,New Zealand,68,,2.2.0
1307478,6,New Zealand,Scotland,male,2022,29-07-22,New Zealand tour of Scotland,2,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Edinburgh,New Zealand,bat,MS Chapman,DH Mclean,Ryan Milne,,DA Haggo,Wayne Noon,New Zealand,102,,2.2.0
1309701,6,Uganda,Namibia,male,2022,08-04-22,Uganda tour of Namibia,1,"United Cricket Club Ground, Windhoek",Windhoek,Namibia,field,SJ Baard,A Louw,JJ Luck,Claus Schumacher,,,Namibia,,8,2.2.0
1309702,6,Namibia,Uganda,male,2022,09-04-22,Uganda tour of Namibia,2,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,field,DM Nakrani,A Louw,Claus Schumacher,JJ Luck,,,Uganda,,7,2.2.0
1309703,6,Namibia,Uganda,male,2022,10-04-22,Uganda tour of Namibia,3,"United Cricket Club Ground, Windhoek",Windhoek,Uganda,field,JJ Smit,Claus Schumacher,JJ Luck,A Louw,,,Namibia,52,,2.2.0
1310161,6,Norway,Guernsey,male,2022,29-04-22,Spain Triangular T20I Series,1,"Desert Springs Cricket Ground, Almeria",Almeria,Norway,bat,,A Elliott,G Ashford,DJ Clark,,,Norway,37,,2.2.0
1310162,6,Spain,Norway,male,2022,30-04-22,Spain Triangular T20I Series,2,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,Yasir Ali,A Elliott,G Ashford,DJ Clark,,,Spain,51,,2.2.0
1310163,6,Norway,Guernsey,male,2022,30-04-22,Spain Triangular T20I Series,3,"Desert Springs Cricket Ground, Almeria",Almeria,Norway,bat,T Nightingale,A Elliott,G Ashford,DJ Clark,,,Guernsey,,8,2.2.0
1310164,6,Guernsey,Spain,male,2022,30-04-22,Spain Triangular T20I Series,4,"Desert Springs Cricket Ground, Almeria",Almeria,Guernsey,bat,LA Burns,A Elliott,DJ Clark,G Ashford,,,Spain,,8,2.2.0
1310165,6,Spain,Guernsey,male,2022,01-05-22,Spain Triangular T20I Series,5,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,MWR Stokes,A Elliott,DJ Clark,,,,Guernsey,,8,2.2.0
1310166,6,Spain,Norway,male,2022,01-05-22,Spain Triangular T20I Series,6,"Desert Springs Cricket Ground, Almeria",Almeria,Spain,bat,D Doyle-Calle,A Elliott,DJ Clark,,,,Spain,41,,2.2.0
1310167,6,Denmark,Finland,male,2022,07-05-22,Finland tour of Denmark,1,"Svanholm Park, Brondby",Brondby,Finland,field,Rizwan Mahmood,,,,,,Finland,,3,2.2.0
1310168,6,Denmark,Finland,male,2022,07-05-22,Finland tour of Denmark,2,"Svanholm Park, Brondby",Brondby,Finland,field,T Bharaj,,,,,,Denmark,138,,2.2.0
1310169,6,Denmark,Finland,male,2022,08-05-22,Finland tour of Denmark,3,"Svanholm Park, Brondby",Brondby,Denmark,bat,HAM Shah,,,,,,Denmark,55,,2.2.0
1310170,6,Gibraltar,Malta,male,2022,10-05-22,Valletta Cup,1,Marsa Sports Club,Marsa,Malta,field,B George,S Harnal,SN Anand,R Sivanadian,,,Malta,,5,2.2.0
1310171,6,Malta,Hungary,male,2022,10-05-22,Valletta Cup,2,Marsa Sports Club,Marsa,Hungary,field,B Arora,R Sivanadian,S Harnal,T Wheeler,,SN Anand,Malta,45,,2.2.0
1310172,6,Gibraltar,Hungary,male,2022,10-05-22,Valletta Cup,3,Marsa Sports Club,Marsa,Hungary,field,HV Mandhyan,SN Anand,T Wheeler,R Sivanadian,,,Hungary,,4,2.2.0
1310173,6,Romania,Malta,male,2022,11-05-22,Valletta Cup,4,Marsa Sports Club,Marsa,Malta,field,B George,R Sivanadian,SN Anand,A Naudi,,J Grima,Malta,,5,2.2.0
1310174,6,Czech Republic,Gibraltar,male,2022,11-05-22,Valletta Cup,5,Marsa Sports Club,Marsa,Czech Republic,bat,S Davizi,A Naudi,SN Anand,T Wheeler,,J Grima,Czech Republic,40,,2.2.0
1310175,6,Hungary,Bulgaria,male,2022,11-05-22,Valletta Cup,6,Marsa Sports Club,Marsa,Bulgaria,field,A Kheterpal,R Sivanadian,S Harnal,SN Anand,,,Hungary,5,,2.2.0
1310176,6,Malta,Czech Republic,male,2022,12-05-22,Valletta Cup,7,Marsa Sports Club,Marsa,Czech Republic,field,B George,S Harnal,SN Anand,A Naudi,,,Malta,2,,2.2.0
1310177,6,Czech Republic,Bulgaria,male,2022,12-05-22,Valletta Cup,8,Marsa Sports Club,Marsa,Czech Republic,bat,S Davizi,A Naudi,R Sivanadian,S Harnal,,,Czech Republic,88,,2.2.0
1310178,6,Romania,Hungary,male,2022,12-05-22,Valletta Cup,9,Marsa Sports Club,Marsa,Romania,bat,Zahir Mohammed,,,,,,Hungary,,6,2.2.0
1310179,6,Gibraltar,Bulgaria,male,2022,13-05-22,Valletta Cup,10,Marsa Sports Club,Marsa,Gibraltar,bat,L Bruce,R Sivanadian,SN Anand,J Ghose Roy,,,Gibraltar,21,,2.2.0
1310180,6,Romania,Czech Republic,male,2022,13-05-22,Valletta Cup,11,Marsa Sports Club,Marsa,Romania,bat,Taranjeet Singh,S Harnal,T Wheeler,SN Anand,,,Romania,26,,2.2.0
1310181,6,Bulgaria,Romania,male,2022,13-05-22,Valletta Cup,12,Marsa Sports Club,Marsa,Bulgaria,bat,R Satheesan,R Sivanadian,SN Anand,S Harnal,,,Romania,,8,2.2.0
1310182,6,Hungary,Czech Republic,male,2022,14-05-22,Valletta Cup,13,Marsa Sports Club,Marsa,Hungary,bat,A Ashokan,S Harnal,T Wheeler,J Ghose Roy,,SN Anand,Czech Republic,,7,2.2.0
1310183,6,Gibraltar,Romania,male,2022,14-05-22,Valletta Cup,14,Marsa Sports Club,Marsa,Gibraltar,bat,R Satheesan,J Ghose Roy,R Sivanadian,SN Anand,,S Harnal,Romania,,8,2.2.0
1310184,6,Bulgaria,Malta,male,2022,14-05-22,Valletta Cup,15,Marsa Sports Club,Marsa,Bulgaria,bat,Saim Hussain,S Harnal,SN Anand,J Ghose Roy,,R Sivanadian,Malta,,6,2.2.0
1310185,6,Gibraltar,Bulgaria,male,2022,15-05-22,Valletta Cup,,Marsa Sports Club,Marsa,Gibraltar,bat,KC D'Souza,J Ghose Roy,SN Anand,S Harnal,,R Sivanadian,Bulgaria,,5,2.2.0
1310186,6,Czech Republic,Hungary,male,2022,15-05-22,Valletta Cup,,Marsa Sports Club,Marsa,Hungary,field,Dylan Steyn,J Ghose Roy,T Wheeler,SN Anand,,R Sivanadian,Czech Republic,70,,2.2.0
1310187,6,Romania,Malta,male,2022,15-05-22,Valletta Cup,,Marsa Sports Club,Marsa,Romania,bat,Taranjeet Singh,S Harnal,SN Anand,J Ghose Roy,,R Sivanadian,Romania,9,,2.2.0
1310188,6,Jersey,Guernsey,male,2022,20-05-22,Inter-Insular T20 Series,1,"College Field, St Peter Port",St Peter Port,Guernsey,field,H Carlyon,HE Kearns,J Swift,,,,Jersey,37,,2.2.0
1310901,6,New Zealand,Netherlands,male,2022,04-08-22,New Zealand tour of Netherlands,1,"Sportpark Westvliet, The Hague",The Hague,New Zealand,bat,,N Bathi,Rizwan Akram,Adriaan van den Dries,,Wayne Noon,New Zealand,16,,2.2.0
1310902,6,Netherlands,New Zealand,male,2022,05-08-22,New Zealand tour of Netherlands,2,"Sportpark Westvliet, The Hague",The Hague,Netherlands,bat,,Adriaan van den Dries,Rizwan Akram,N Bathi,,Wayne Noon,New Zealand,,8,2.2.0
1310938,6,Zimbabwe,Namibia,male,2022,17-05-22,Namibia tour of Zimbabwe,1,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,CR Ervine,I Chabi,L Rusere,P Sizara,F Mutizwa,AJ Pycroft,Zimbabwe,7,,2.2.0
1310939,6,Zimbabwe,Namibia,male,2022,19-05-22,Namibia tour of Zimbabwe,2,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,CG Williams,C Phiri,L Rusere,P Sizara,I Chabi,AJ Pycroft,Namibia,,8,2.2.0
1310940,6,Namibia,Zimbabwe,male,2022,21-05-22,Namibia tour of Zimbabwe,3,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,bat,,C Phiri,F Mutizwa,I Chabi,L Rusere,AJ Pycroft,Zimbabwe,,8,2.2.0
1310941,6,Zimbabwe,Namibia,male,2022,22-05-22,Namibia tour of Zimbabwe,4,"Queens Sports Club, Bulawayo",Bulawayo,Namibia,field,MG Erasmus,F Mutizwa,I Chabi,L Rusere,C Phiri,AJ Pycroft,Namibia,,6,2.2.0
1310942,6,Namibia,Zimbabwe,male,2022,24-05-22,Namibia tour of Zimbabwe,5,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,field,CG Williams,I Chabi,L Rusere,F Mutizwa,C Phiri,AJ Pycroft,Namibia,32,,2.2.0
1310946,6,Zimbabwe,Afghanistan,male,2022,11-06-22,Afghanistan tour of Zimbabwe,1,Harare Sports Club,Harare,Zimbabwe,bat,Najibullah Zadran,I Chabi,L Rusere,P Sizara,C Phiri,AJ Pycroft,Afghanistan,,6,2.2.0
1310947,6,Afghanistan,Zimbabwe,male,2022,12-06-22,Afghanistan tour of Zimbabwe,2,Harare Sports Club,Harare,Afghanistan,bat,Fazalhaq Farooqi,F Mutizwa,I Chabi,P Sizara,L Rusere,AJ Pycroft,Afghanistan,21,,2.2.0
1310948,6,Afghanistan,Zimbabwe,male,2022,14-06-22,Afghanistan tour of Zimbabwe,3,Harare Sports Club,Harare,Afghanistan,bat,Noor Ahmad,C Phiri,L Rusere,P Sizara,F Mutizwa,AJ Pycroft,Afghanistan,35,,2.2.0
1317136,6,Serbia,Bulgaria,male,2022,24-06-22,Sofia Twenty20,1,"National Sports Academy, Sofia",Sofia,Bulgaria,field,KC D'Souza,,,,,,Bulgaria,,6,2.2.0
1317137,6,Serbia,Bulgaria,male,2022,25-06-22,Sofia Twenty20,2,"National Sports Academy, Sofia",Sofia,Serbia,bat,IA De Silva,,,,,,Bulgaria,,5,2.2.0
1317138,6,Serbia,Bulgaria,male,2022,25-06-22,Sofia Twenty20,3,"National Sports Academy, Sofia",Sofia,Serbia,bat,Saim Hussain,,,,,,Bulgaria,40,,2.2.0
1317139,6,Serbia,Bulgaria,male,2022,26-06-22,Sofia Twenty20,4,"National Sports Academy, Sofia",Sofia,Bulgaria,field,H Lakov,,,,,,Bulgaria,,6,2.2.0
1317149,6,Bangladesh,West Indies,male,2022,02-07-22,Bangladesh tour of West Indies,1,"Windsor Park, Roseau, Dominica",Roseau,West Indies,field,,GO Brathwaite,PA Gustard,LS Reifer,N Duguid,RB Richardson,,,,2.2.0
1317150,6,West Indies,Bangladesh,male,2022,03-07-22,Bangladesh tour of West Indies,2,"Windsor Park, Roseau, Dominica",Roseau,West Indies,bat,R Powell,LS Reifer,N Duguid,PA Gustard,GO Brathwaite,RB Richardson,West Indies,35,,2.2.0
1317151,6,Bangladesh,West Indies,male,2022,07-07-22,Bangladesh tour of West Indies,3,"Providence Stadium, Guyana",Providence,Bangladesh,bat,N Pooran,GO Brathwaite,LS Reifer,N Duguid,PA Gustard,RB Richardson,West Indies,,5,2.2.0
1317482,6,West Indies,Australia,male,2022/23,05-10-22,West Indies tour of Australia,1,Carrara Oval,Carrara,Australia,field,AJ Finch,DM Koch,SJ Nogajski,SAJ Craig,PJ Gillespie,RW Stratford,Australia,,3,2.2.0
1317483,6,Australia,West Indies,male,2022/23,07-10-22,West Indies tour of Australia,2,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,West Indies,field,DA Warner,PJ Gillespie,SJ Nogajski,SAJ Craig,DM Koch,RW Stratford,Australia,31,,2.2.0
1317486,6,England,Australia,male,2022/23,09-10-22,England tour of Australia,1,Perth Stadium,Perth,Australia,field,AD Hales,DM Koch,SJ Nogajski,SAJ Craig,PJ Gillespie,DC Boon,England,8,,2.2.0
1317487,6,England,Australia,male,2022/23,12-10-22,England tour of Australia,2,"Manuka Oval, Canberra",Canberra,Australia,field,DJ Malan,DM Koch,PJ Gillespie,SAJ Craig,SJ Nogajski,DC Boon,England,8,,2.2.0
1317488,6,England,Australia,male,2022/23,14-10-22,England tour of Australia,3,"Manuka Oval, Canberra",Canberra,Australia,field,,DM Koch,SJ Nogajski,SAJ Craig,PJ Gillespie,DC Boon,,,,2.2.0
1317903,6,India,West Indies,male,2022,29-07-22,India tour of West Indies,1,"Brian Lara Stadium, Tarouba, Trinidad",Tarouba,West Indies,field,KD Karthik,LS Reifer,N Duguid,PA Gustard,GO Brathwaite,RB Richardson,India,68,,2.2.0
1317904,6,India,West Indies,male,2022,01-08-22,India tour of West Indies,2,"Warner Park, Basseterre, St Kitts",Basseterre,West Indies,field,OC McCoy,GO Brathwaite,LS Reifer,N Duguid,PA Gustard,RB Richardson,West Indies,,5,2.2.0
1317905,6,West Indies,India,male,2022,02-08-22,India tour of West Indies,3,"Warner Park, Basseterre, St Kitts",Basseterre,India,field,SA Yadav,N Duguid,PA Gustard,GO Brathwaite,LS Reifer,RB Richardson,India,,7,2.2.0
1317906,6,India,West Indies,male,2022,06-08-22,West Indies v India T20I Series,4,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,West Indies,field,Avesh Khan,GO Brathwaite,PA Gustard,LS Reifer,N Duguid,RB Richardson,India,59,,2.2.0
1317907,6,India,West Indies,male,2022,07-08-22,West Indies v India T20I Series,5,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,India,bat,AR Patel,GO Brathwaite,LS Reifer,N Duguid,PA Gustard,RB Richardson,India,88,,2.2.0
1317908,6,New Zealand,West Indies,male,2022,10-08-22,New Zealand tour of West Indies,1,"Sabina Park, Kingston, Jamaica",Kingston,West Indies,field,MJ Santner,N Duguid,PA Gustard,LS Reifer,GO Brathwaite,RB Richardson,New Zealand,13,,2.2.0
1317909,6,New Zealand,West Indies,male,2022,12-08-22,New Zealand tour of West Indies,2,"Sabina Park, Kingston, Jamaica",Kingston,New Zealand,bat,GD Phillips,LS Reifer,PA Gustard,N Duguid,GO Brathwaite,RB Richardson,New Zealand,90,,2.2.0
1317910,6,New Zealand,West Indies,male,2022,14-08-22,New Zealand tour of West Indies,3,"Sabina Park, Kingston, Jamaica",Kingston,New Zealand,bat,BA King,GO Brathwaite,N Duguid,PA Gustard,LS Reifer,RB Richardson,West Indies,,8,2.2.0
1318357,6,Germany,Austria,male,2022,09-06-22,Germany T20 Tri-Series,1,Bayer Uerdingen Cricket Ground,Krefeld,Austria,field,DA Blignaut,M Jameson,S Gowda,,,,Germany,54,,2.2.0
1318358,6,Sweden,Germany,male,2022,09-06-22,Germany T20 Tri-Series,2,Bayer Uerdingen Cricket Ground,Krefeld,Germany,field,V Ganesan,M Jameson,S Gowda,,,,Germany,,4,2.2.0
1318359,6,Austria,Germany,male,2022,10-06-22,Germany T20 Tri-Series,3,Bayer Uerdingen Cricket Ground,Krefeld,Austria,bat,Aqib Iqbal,S Gowda,Vinay Malhotra,M Jameson,,,Austria,38,,2.2.0
1318360,6,Austria,Sweden,male,2022,10-06-22,Germany T20 Tri-Series,4,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Abdullah Akbarjan,M Jameson,Vinay Malhotra,S Gowda,,,Austria,3,,2.2.0
1318361,6,Austria,Sweden,male,2022,11-06-22,Germany T20 Tri-Series,5,Bayer Uerdingen Cricket Ground,Krefeld,Sweden,field,Iqbal Hossain,K Arun Kumar,S Gowda,Vinay Malhotra,,,Austria,1,,2.2.0
1318362,6,Germany,Sweden,male,2022,11-06-22,Germany T20 Tri-Series,6,Bayer Uerdingen Cricket Ground,Krefeld,Germany,bat,Talha Khan,J Flannery,Vinay Malhotra,S Gowda,,,Germany,29,,2.2.0
1320969,6,Gibraltar,Belgium,male,2022,28-06-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,1,"Meersen, Gent",Ghent,Belgium,field,Aziz Mohammad,Adriaan van den Dries,Rizwan Akram,Vinay Malhotra,,Phil Whitticase,Belgium,,7,2.2.0
1320973,6,Portugal,Malta,male,2022,29-06-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,5,"Meersen, Gent",Ghent,Portugal,bat,VP Thamotharam,M Jameson,Ryan Milne,Jonathan Kennedy,,Phil Whitticase,Portugal,11,,2.2.0
1320974,6,Denmark,Gibraltar,male,2022,29-06-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,6,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Denmark,bat,ND Laegsgaard,Rizwan Akram,Vinay Malhotra,,,Phil Whitticase,Denmark,132,,2.2.0
1320975,6,Israel,Spain,male,2022,29-06-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,7,"Meersen, Gent",Ghent,Israel,bat,Hamza Dar,Jonathan Kennedy,M Jameson,Ryan Milne,,Phil Whitticase,Spain,,7,2.2.0
1320976,6,Hungary,Belgium,male,2022,29-06-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,8,"Royal Brussels Cricket Club Ground, Waterloo",Waterloo,Hungary,bat,Murid Ekrami,Adriaan van den Dries,Vinay Malhotra,Rizwan Akram,,Phil Whitticase,Belgium,,2,2.2.0
1320977,6,Portugal,Spain,male,2022,01-07-22,ICC Men's T20 World Cup Sub Regional Europe Qualifier Group C,9,"Meersen, Gent",Ghent,Portugal,bat,Yasir Ali,Adriaan van den Dries,Jonathan Kennedy,Vinay Malhotra,,Phil Whitticase,Spain,,8,2.2.0
